timestamp,ZAR100k, ZAR200k, ZAR300k, ZAR500k, ZAR1m
1642982411286,0.0106233950295596,0.0143420006442869,0.0152425213282972,0.0159629378755053,0.0165032502859115
1642983311370,0.00868616684401768,0.0124002327487367,0.0132998883171582,0.0140196127718957,0.0145594061129486
1642984210904,0.00877949375202891,0.0124942273917417,0.0133940740158909,0.0141139513152106,0.0146538592897003
1642985110497,0.00880094689977695,0.012515615278283,0.0134154330482559,0.0141352872642337,0.0146751779262175
1642986010214,0.00864847373873423,0.0123627249098262,0.0132624546621345,0.0139822384639814,0.0145220763153662
1642986911876,0.00864544543140711,0.0123597138553913,0.0132594503556005,0.0139792395557681,0.0145190814558935
1642987810767,0.00859310299139726,0.0123071732123348,0.0132068612069152,0.0139266116025796,0.0144664243993275
1642988711243,0.00847739088398769,0.0121910041523368,0.0130905786658886,0.0138102382767302,0.0143499829848615
1642989611680,0.00836165977212944,0.012074816025784,0.0129742770439756,0.0136938458585283,0.0142335224694432
1642990511310,0.00869551013747616,0.0124097279936319,0.013309431000013,0.0140291934051175,0.0145690152089462
1642991411777,0.00902962576256616,0.0127449060880849,0.0136448512827005,0.0143648074383931,0.0149047745551625
1642992311274,0.00871886705070812,0.0124324157615328,0.0133318883872613,0.0140514664878442,0.0145911500632812
1642993211024,0.00840717282845871,0.0121189868673652,0.0130179862186937,0.0137371856997561,0.0142765853105531
1642994110593,0.00839858406945648,0.0121102376875823,0.0130091865322166,0.0137283456079245,0.0142677149147052
1642995011299,0.00838998579084005,0.0121014789570748,0.0130003772878367,0.0137194959524458,0.014258834950903
1642995911598,0.00886854190086628,0.0125815058387022,0.0134807340877854,0.0142001166870522,0.0147396536365021
1642996811298,0.00934769721719153,0.0130621338848196,0.0139616925041144,0.0146813393995506,0.0152210745711274
1642997711087,0.00959316796722143,0.0133082937046709,0.0142079998131439,0.0149277646999226,0.0154675883650062
1642998611737,0.00983887472173595,0.0135546903002637,0.014454544075897,0.0151744270964038,0.0157143393617838
1642999510515,0.00955174877859011,0.0132663673643421,0.0141659185526166,0.0148855595032358,0.0154252902162004
1643000410216,0.0092176044423673,0.0129308723804646,0.0138300855225613,0.0145494560362389,0.0150889839214972
1643001311024,0.00983973188999521,0.0135543198775694,0.0144537649883574,0.0151733210769878,0.0157129881434608
1643002210991,0.0104647504682231,0.0141806679534136,0.0150803472132326,0.0158000906210878,0.0163398981769793
1643003110768,0.0105771866325863,0.0142934368654233,0.015193189378234,0.0159129913884826,0.0164528428961692
1643004011012,0.0106494806408233,0.0143659324377894,0.0152657279304727,0.0159855643246194,0.0165254416202294
1643004910697,0.0107523545403967,0.0144689988614186,0.0153688241435233,0.016088684369207,0.01662857953847
1643005810476,0.0108553236089768,0.0145721607650646,0.0154720159083621,0.016191900023,0.0167318131089786
1643006710167,0.0112056498940232,0.0149237755724101,0.0158239427062139,0.0165440764132576,0.0170841766935401
1643007610824,0.0108533704036013,0.0145702011766651,0.0154700548469573,0.0161899377831904,0.0167298499853659
1643008510565,0.0105502938310071,0.014266000673592,0.0151655813735292,0.0158852459334791,0.0164249943534411
1643009410637,0.0102472036600951,0.0139617865277628,0.0148610942470901,0.015580540422552,0.0161201250541481
1643010310355,0.00997386024630043,0.013687413711158,0.0145864700052463,0.0153057150405163,0.0158451488169689
1643011211435,0.00970717472437377,0.0134197205442375,0.0143185304341207,0.0150375783460275,0.015576864279957
1643012110503,0.00967347596206203,0.0133858863912997,0.0142846624628437,0.0150036833200788,0.0155429489630048
1643013010315,0.00963977553145878,0.0133520505646183,0.0142507928165649,0.014969786618122,0.0155090319692899
1643013911105,0.00967738020781161,0.0133897645574097,0.0142885306529943,0.0150075435294621,0.0155468031868129
1643014811192,0.00971500332096764,0.0134274970472557,0.0143262870003826,0.0150453189628843,0.0155845929347602
1643015711114,0.00965442284845697,0.0133666661860716,0.0142653930163841,0.0149843744806337,0.0155236105788212
1643016610947,0.00959383523546897,0.013305828161075,0.0142044918631881,0.0149234228248782,0.0154626210461462
1643017510788,0.00969415098377246,0.0134064385561175,0.0143051668723977,0.0150241495254217,0.0155633865151896
1643018412611,0.00979451076518334,0.0135070931281667,0.0144058860918215,0.0151249204627451,0.0156641962409378
1643019310873,0.00977016800010944,0.0134826534661732,0.0143814223015368,0.015100437369828,0.0156396986710463
1643020210959,0.00974582450339523,0.0134582130701484,0.0143569577766698,0.0150759535418865,0.0156152003657992
1643021110840,0.010126768672637,0.0138403799076157,0.0147394045013785,0.015458624176389,0.0159980389326471
1643022011262,0.0105080561976043,0.0142228912228854,0.0151221959628318,0.0158416397547887,0.0163812225987563
1643022911371,0.0101409159921992,0.0138543136563267,0.0147532624909821,0.0154724215587068,0.0160117908594999
1643023811218,0.00977363411155063,0.0134855939515333,0.0143841867740546,0.0151030610320713,0.0156422167255839
1643024711235,0.00998644542892513,0.013699096582916,0.014597848516785,0.0153168500638801,0.0158561012242013
1643025611932,0.0101993736129282,0.013912716462845,0.0148116275961963,0.0155307565028771,0.0160701031828878
1643026511077,0.0101739925423974,0.0138872011655875,0.014786076097997,0.0155051760439242,0.0160445010033696
1643027411176,0.0101486086039724,0.0138616829910643,0.0147605217203688,0.0154795927038121,0.0160188959413947
1643028310969,0.00975140805557362,0.0134629706007527,0.0143614386575555,0.0150802131029977,0.0156192939370789
1643029210932,0.00935410833941597,0.0130641587186047,0.0139622560281185,0.0146807338757295,0.0152195922614378
1643030110949,0.00953295184910918,0.0132435267294606,0.0141417389684291,0.014860308759604,0.0153992361029849
1643031011104,0.00971197208522634,0.0134230720442781,0.014321399345979,0.0150400611873396,0.0155790575683601
1643031911231,0.00970824471381504,0.0134192510439506,0.0143175484395857,0.0150361863560935,0.0155751647934743
1643032550466,0.00970454849005975,0.0134154612930693,0.0143137288061286,0.0150323428165753,0.0155713033244107
1643032811663,0.0101579898060786,0.0138703320301812,0.0147689240688331,0.0154877976997549,0.016026952922946
1643032844322,0.0106119736416088,0.014325747059744,0.0152246640331291,0.0159437976118368,0.0164831477958678
1643032917377,0.0107786483245553,0.0144929083618153,0.0153919317147615,0.0161111503971185,0.0166505644088863
1643033710498,0.0109454451929756,0.0146601922486591,0.0155593220733128,0.0162786259330356,0.0168181038278279
1643034610586,0.0105398026185006,0.0142530701987018,0.0151518429293054,0.0158708611137883,0.0164101247521502
1643035510279,0.0101341820717531,0.0138459702484584,0.0147443859016241,0.0154631184241567,0.016002167816056
1643036411547,0.00998505328193056,0.0136963269603279,0.0145946211166508,0.0153132564417089,0.0158522329355024
1643037310328,0.00983596763147898,0.0135467269525473,0.0144448996445605,0.0151634377981711,0.015702341413379
1643038211446,0.00994712123563835,0.0136581201235377,0.0145563354974219,0.0152749077965297,0.0158138370208607
1643039110397,0.0100583688257123,0.0137696075875864,0.0146678657142219,0.0153864722155299,0.015925427091511
1643040010398,0.00985293088010497,0.0135633376426594,0.0144613874012047,0.015179827208041,0.0157186570631682
1643040911404,0.00964744742065426,0.0133570220351511,0.0142548633912822,0.0149731364761871,0.0155118412898658
1643041811255,0.0101299470213407,0.013841079955297,0.0147392790408785,0.0154578383093433,0.0159967577606921
1643042711135,0.0106129804921025,0.0143256734901913,0.0152242307078401,0.015943076481959,0.016482210812548
1643043611274,0.0105748721305123,0.014287420983629,0.0151859429390508,0.0159047605033886,0.0164438736766417
1643044511281,0.0105367785014177,0.014249183257707,0.0151476699620132,0.015866459325458,0.0164055513480419
1643045411153,0.0104779217180035,0.0141901537397067,0.0150886025801871,0.0158073616525716,0.0163464309568599
1643046310961,0.0102257439576849,0.0139371714769032,0.0148354366609664,0.0155540488082166,0.0160930079186541
1643047210661,0.0101407469170769,0.01385191514481,0.0147501223751094,0.0154686881593484,0.0160076124975279
1643048110535,0.0100557649945681,0.0137666739802216,0.0146648232681581,0.0153833426985071,0.0159222322712691
1643049010404,0.00848577977595943,0.012191718724448,0.0130887374489779,0.0138063524286021,0.0143445636633204
1643049911282,0.00692034363350147,0.0106213274110871,0.0115172190028867,0.0122339322763265,0.0127714672314063
1643050810909,0.00671210500522079,0.0104125319446544,0.0113083076381242,0.0120249281928997,0.0125623936089816
1643051710539,0.00650394770290208,0.0102038180699551,0.0110994779264266,0.0118160058116037,0.0123534017254863
1643052610232,0.00606024183531328,0.00975868933251278,0.0106540236008665,0.0113702910155498,0.011907491576562
1643053511154,0.00561690831646744,0.00931393416063897,0.0102089431216816,0.0109249502905158,0.0114619556671411
1643054410968,0.00587278836015126,0.00957080425976953,0.0104660573717772,0.0111822598613833,0.0117194117285875
1643055310713,0.00612859970655655,0.00982760543712091,0.0107231026482855,0.0114395004172174,0.0119767987439159
1643056210396,0.0061082812672355,0.00980725679676664,0.0107027507270812,0.0114191458713324,0.0119564422295211
1643057110375,0.00608796660401056,0.0097869119448486,0.0106824025971604,0.01139879511901,0.011936089510397
1643058010892,0.00566760064186567,0.00936519410801551,0.0102603750177865,0.0109765197456031,0.0115136282914656
1643058910453,0.00524753901387465,0.00894378159989295,0.00983865299663567,0.0105545501140296,0.0110914729520752
1643059810333,0.00376130671210273,0.00745274474308766,0.00834651273717402,0.00906152713244301,0.00959778792889487
1643060711248,0.00227863379280668,0.00596527890072718,0.00685794617645774,0.00757207999704224,0.00810768036248066
1643061612073,0.00599352418466781,0.0097140590801934,0.010616763321434,0.0113389267144266,0.0118805492591709
1643062510916,0.00610999878800556,0.00983101726066637,0.0107338435861408,0.0114561046465202,0.0119978004418051
1643063411509,0.00584059068321885,0.00956062579605987,0.0104632147028347,0.0111852858282548,0.0117268391723195
1643064309891,0.0063290150779447,0.0100494574349113,0.0109520191730172,0.0116740685635017,0.0122156056063651
1643065210889,0.00691327005446052,0.0106344328273889,0.0115370396672492,0.0122591251391373,0.0128006892430539
1643066110423,0.00557709625316449,0.00929317185680745,0.0101945313079517,0.0109156188688668,0.0114564345395536
1643067011949,0.00535911646814458,0.00907446275122292,0.00997565216858143,0.0106966037024681,0.011237317352883
1643067910526,0.00621868189136854,0.00993720599005821,0.0108391663272878,0.0115607345970714,0.0121019107994087
1643068810840,0.00707165579505298,0.0107933361684405,0.0116960624545608,0.012418243483457,0.0129598792551291
1643069710523,0.00629782038081572,0.0100166031020203,0.0109186231213683,0.0116402391368466,0.0121814511484555
1643070610267,0.00552384801783701,0.00923973263931344,0.0101410462886096,0.0108620972080469,0.0114028853976242
1643071511615,0.00514334398791649,0.0088576333222159,0.00975854297955103,0.0104792707054191,0.0110198164998201
1643072410545,0.00440021618890074,0.00811172519102654,0.0090119573844778,0.0097321431392392,0.0102722824553101
1643073310329,0.00485666773818472,0.00856956094597683,0.00947010162091733,0.0101905341608695,0.0107308585658337
1643074211007,0.00532035614768778,0.00903465721101626,0.00993551182510788,0.0106561955163813,0.0111967082848361
1643075110962,0.00436724958632251,0.00807792197059154,0.00897788682650202,0.00969785871122997,0.0102378376247763
1643076011524,0.00341366709975222,0.0071207092496508,0.0080197839884617,0.00873904377951051,0.00927848862279701
1643076910346,0.0047477283559445,0.00845909964016456,0.00935917029770006,0.0100792268237289,0.0106192692182503
1643077811035,0.00608560488026511,0.00980131776700355,0.0107023872205401,0.0114232427833696,0.0119638844554915
1643078710937,0.00490876661087003,0.00862010835695903,0.00952011556233057,0.0102401213266283,0.0107801256498514
1643079611949,0.00620238352623992,0.00991847804254009,0.010819635564437,0.0115405615819548,0.0120812560950931
1643080510407,0.00676778587359772,0.0104856741884187,0.0113872401693156,0.0121084929540325,0.0126494325425703
1643081409971,0.00758796405156992,0.0113085866088023,0.0122107890632224,0.0129325510267584,0.0134738724994106
1643082310568,0.00714047622138358,0.0108596669430723,0.0117615420861781,0.0124830422006623,0.0130241672865254
1643083210554,0.00669340572216459,0.0104111659721364,0.0113127141186569,0.0120339526358726,0.0125748815237845
1643084110345,0.00671502185385742,0.0104329918850539,0.011334602620755,0.0120558912093165,0.0125968576507374
1643085011479,0.00673659333523191,0.0104547730017372,0.0113564462929474,0.0120777849259153,0.0126187889006411
1643085910074,0.0070621522081411,0.0107814715843872,0.0116834156085834,0.0124049708279406,0.012946137242458
1643086810941,0.00703135141316125,0.0107504943413592,0.0116523899237289,0.0123739063896247,0.0129150437390466
1643087710907,0.00759350606799591,0.0113145618947643,0.012216906638312,0.0129387824331499,0.0134801892792784
1643088611391,0.00779940206907592,0.0115210549667375,0.0124235297728292,0.0131455096177033,0.0136869945013587
1643089511449,0.00707652988006524,0.0107956813100403,0.0116975646762292,0.0124190713691803,0.0129602013888934
1643090410249,0.00652272084065353,0.0102399949409373,0.0111414381994597,0.0118625928062777,0.012403458761391
1643091311284,0.00706900221427431,0.0107880257257842,0.0116898690443932,0.0124113436992808,0.0129524496904465
1643092210639,0.00761603463658811,0.0113368100137312,0.0122390539588293,0.0129608491149076,0.0135021954819663
1643093111198,0.00810134661969264,0.0118236774407223,0.0127262772221373,0.0134483570472692,0.013989916916118
1643094010872,0.00859379839094876,0.012317707988506,0.0132206689906931,0.0139430377924432,0.0144848143937555
1643094910978,0.00858458727355416,0.0123084128478519,0.0132113489655508,0.01393369785971,0.0144754595303294
1643095810927,0.00857537477149228,0.0122991163180057,0.0132020275501719,0.0139243565359048,0.0144661032752045
1643096710949,0.00880456573214672,0.012529110190296,0.0134322122042685,0.0141546938154462,0.0146965550238296
1643097610798,0.00903381537884829,0.0127591629404182,0.0136624557804548,0.014385090052484,0.0149270657565057
1643098510750,0.00887068323766416,0.012595512393544,0.0134986870999996,0.0142212268651638,0.0147631316890375
1643099410538,0.00899755362302135,0.0127228120938863,0.0136260873715321,0.0143487075936486,0.0148906727602363
1643100310423,0.00884369707330923,0.0125684685820959,0.0134716330976485,0.0141941647100907,0.0147360634194222
1643101210588,0.00897983423149995,0.012705066470065,0.0136083389216446,0.0143309568829086,0.0148729203538565
1643102110463,0.00903752520416901,0.0127629817973451,0.0136663096732619,0.0143889719739954,0.0149309686995458
1643103010161,0.00913481855149345,0.0128606289188062,0.0137640420851044,0.014486772618143,0.0150288205179219
1643103910875,0.00909911882199355,0.0128248419352879,0.0137282379630466,0.0144509547852538,0.0149929924019088
1643104810732,0.00899742807805981,0.0127228482804269,0.0136261774026669,0.0143488407004586,0.0148908381738024
1643105710190,0.00908336217810102,0.012809137117346,0.0137125556328728,0.0144352904452945,0.0149773415546106
1643106611033,0.00910327477210449,0.0128291886916716,0.0137326468105112,0.0144554133055828,0.0149974881768864
1643107510654,0.00880922492760328,0.0125342536918216,0.013437515267088,0.0141601245273015,0.0147020814724617
1643108410841,0.00851543226240703,0.0122395767117316,0.0131426419373766,0.0138650941178926,0.0144069332532795
1643109310714,0.00830744322879862,0.0120309147627289,0.0129338253918223,0.013656153895097,0.014197900272553
1643110210820,0.0080995216579629,0.0118223204969659,0.0127250765803846,0.0134472814471194,0.0139889350971705
1643111110964,0.00771253353037715,0.0114340759979223,0.0123365429947746,0.0130585165922563,0.0135999967903675
1643112011125,0.00732579967609515,0.0110460866031412,0.011948264705187,0.0126700071868235,0.013211314048051
1643112910724,0.00761942257138593,0.011340952987029,0.0122434469805874,0.0129654421754342,0.0135069385715691
1643113810249,0.00791281350926298,0.0116355866554725,0.0125383963656136,0.0132606441337262,0.0138023299598107
1643114711834,0.00806511561486833,0.0117884566161235,0.0126914045164364,0.0134137628366864,0.013955531576874
1643115610766,0.00821741394291053,0.011941322786867,0.0128444088745026,0.0135668777446107,0.014108729397192
1643116510482,0.00825862951266543,0.011982710378343,0.0128858399671874,0.0136083436382626,0.014150221391569
1643117410378,0.00829984073298973,0.0120240936061746,0.0129272666929472,0.0136498051623655,0.014191709014429
1643118311274,0.00848149467190562,0.0122064859817934,0.0131098442315125,0.0138325308312877,0.0143745457811191
1643119211117,0.00867627070333055,0.0124020433325776,0.0133055966412401,0.0140284392881702,0.0145705712733679
1643120111022,0.00878209076638981,0.012508343451147,0.0134120212204794,0.0141349634359458,0.014677170097545
1643121010932,0.00888786417670295,0.0126145967645102,0.0135183989593297,0.0142414407151852,0.0147837220320768
1643121910588,0.00891667635310389,0.0126435758736145,0.0135474240070266,0.0142705025137562,0.0148128113938035
1643122815216,0.00893229078058666,0.0126593141039018,0.0135631982228532,0.0142863055180147,0.0148286359893854
1643123710944,0.00931567385645882,0.0130441680143607,0.013948413765239,0.0146718103659416,0.0152143578164687
1643124610674,0.00969896132125569,0.0134289260012899,0.0143335333119903,0.0150572191605507,0.0155999835469707
1643125511396,0.00990159875214314,0.0136323082251892,0.0145370958258624,0.0152609259064007,0.0158037984668045
1643126417940,0.0101042409655145,0.0138356952472019,0.0147406631414544,0.0154646374568561,0.0160076181934075
1643127313035,0.0102192247992723,0.0139511230954992,0.0148562004092292,0.0155802622602135,0.0161233086484514
1643128211684,0.0103342049953374,0.0140665472942163,0.0149717340246804,0.0156958834090519,0.0162389954473305
1643129110850,0.0104525093981722,0.0141852952509063,0.0150905901418432,0.0158148260545925,0.0163580029891546
1643130010985,0.0105708102197,0.0143040396145859,0.0152094426632945,0.0159337651022611,0.0164770069314859
1643130910757,0.0106380199512379,0.0143715217761164,0.0152769930725207,0.0160013701096442,0.0165446528874866
1643131810737,0.010705225140798,0.0144389993808258,0.0153445389215008,0.0160689705540407,0.0166122942784457
1643132711005,0.0108640546838554,0.014598467507106,0.0155041665932678,0.0162287258621969,0.0167721453138938
1643133611030,0.0110228851701755,0.0147579365797317,0.0156637952120913,0.0163884821179787,0.0169319972973943
1643134511410,0.0112032805272197,0.0149389727461373,0.0158449844831239,0.0165697938727134,0.0171134009149057
1643135410665,0.0113837100530734,0.0151200431930154,0.0160262080603977,0.0167511399543037,0.0172948388747329
1643136310533,0.0113685352472126,0.0151048252065424,0.016010980762361,0.016735905207016,0.017279598540507
1643137210824,0.0113533633092624,0.0150896100973523,0.0159957563437698,0.0167206733409038,0.0172643610887542
1643138110916,0.0114572195222462,0.0151938547293329,0.0161000956059085,0.0168250883071692,0.0173688328331143
1643139011094,0.0115610734506171,0.015298097069234,0.0162044325742452,0.0169295009782537,0.0174733022812601
1643139911126,0.0113411009304363,0.0150774305714858,0.015983608463753,0.0167085507775671,0.017252257512927
1643140811145,0.0111212696373166,0.0148569057623253,0.0157629261483547,0.0164877424571783,0.0170313546887961
1643141711227,0.0112784851508092,0.0150147074501961,0.0159208704844738,0.0166458009118962,0.0171894987324628
1643142611299,0.0114356967761755,0.015172505237234,0.0160788109168282,0.0168038554605034,0.0173476388682596
1643143511520,0.0113688430675283,0.0151054368231538,0.0160116933395713,0.0167366985527058,0.0172804524625561
1643144410648,0.0113020016792831,0.0150383807697383,0.0159445881322711,0.016669554022297,0.0172132784398167
1643145310589,0.0115699805269551,0.0153073345357158,0.0162137769846751,0.0169389309438428,0.0174827964132183
1643146210929,0.0118379785300875,0.0155763075197537,0.0164829850695856,0.0172083271094514,0.0177523336393508
1643147110713,0.0115395596258214,0.0152768142198723,0.0161832337269761,0.0169083693326586,0.0174522210369206
1643148010658,0.0118715124057256,0.0156105595805054,0.0165174648802722,0.0172429891200854,0.0177871322999452
1643148910282,0.0112615229861501,0.0149985378928421,0.0159049702500844,0.0166301161358784,0.0171739755502238
1643149811168,0.0105950398125925,0.0143298378310852,0.0152357546411623,0.0159604880892239,0.0165040381752701
1643150712031,0.0101628354846013,0.0138962010857326,0.0148017853015319,0.0155262526741715,0.0160696032036511
1643151611258,0.00982431990789756,0.0135565992338911,0.0144619348072379,0.0151862032659149,0.0157294046099226
1643152511218,0.00959367041443482,0.0133252348225266,0.0142304093723995,0.014954549012298,0.0154976537422218
1643153410843,0.00972061496584797,0.0134526330640268,0.0143579162691931,0.0150821428333265,0.0156253127564263
1643154310693,0.00936106549836513,0.0130925888396116,0.0139978271854018,0.0147220178620335,0.0152651608695071
1643155210573,0.0091944633730745,0.0129261225042583,0.0138314615014878,0.0145557326992711,0.0150989360976088
1643156111078,0.00908440636520491,0.0128157367530248,0.0137210030370964,0.0144452160643538,0.0149883758347966
1643157011800,0.00896777240737889,0.0126987525585343,0.0136039411694555,0.0143280920581925,0.0148712052247453
1643157911279,0.00862194562494212,0.0123518280515698,0.0132567666458343,0.0139807175212456,0.0145236806778042
1643158811973,0.00896777240737889,0.0126987525585343,0.0136039411694555,0.0143280920581925,0.0148712052247453
1643159710846,0.00904800570978215,0.0127792171412118,0.0136844559738085,0.0144086470398861,0.0149517903394443
1643160611287,0.0091944633730745,0.0129261225042583,0.0138314615014878,0.0145557326992711,0.0150989360976088
1643161511547,0.00864497533667463,0.0123743851354121,0.0132791588329153,0.0140029777909176,0.0145458420094193
1643162411118,0.0091944633730745,0.0129261225042583,0.0138314615014878,0.0145557326992711,0.0150989360976088
1643163311856,0.00908440636520491,0.0128157367530248,0.0137210030370964,0.0144452160643538,0.0149883758347966
1643164210795,0.0089743902046544,0.0127053919825981,0.0136105855843172,0.0143347404656917,0.0148778566267227
1643165111087,0.00870464328965137,0.0124347959700852,0.0133397969306128,0.0140637976990345,0.0146067982753511
1643166011297,0.00843511370918604,0.0121644180023535,0.0130692264855921,0.0137930732721827,0.0143359583621256
1643166911073,0.00836861562886893,0.0120977704813516,0.013002551394439,0.0137263761249087,0.0142692446727612
1643167811714,0.00830216017363772,0.0120311657247332,0.0129359190998148,0.0136597217998804,0.0142025738249294
1643168710542,0.00818635467429507,0.0119149874321547,0.0128196553543751,0.0135433896921513,0.0140861904454836
1643169611290,0.00807058053914278,0.0117988406062643,0.0127034230992764,0.0134270890936858,0.0139698385894931
1643170511365,0.00791707527510188,0.0116448536759508,0.0125493270516326,0.0132729057521781,0.0138155897775873
1643171411902,0.00776364104851246,0.011490938015237,0.0123953023271617,0.0131187937767012,0.0136614123638559
1643172310601,0.00795951764496006,0.0116875184567713,0.0125920516879914,0.0133156782729675,0.0138583982116998
1643173210885,0.00815541780240725,0.0118841225363016,0.0127888247045862,0.0135125864392134,0.0140554077401842
1643174110763,0.00803413968092159,0.0117625336768621,0.0126671728584353,0.0133908842036936,0.0139336677126374
1643175010432,0.00791300115928806,0.011641084873484,0.0125456611736248,0.0132693222137372,0.0138120679938214
1643175910290,0.00737337407978478,0.0110997067502314,0.0120038802313158,0.0127272190161836,0.013269723104834
1643176811022,0.0068343623695537,0.0105589460072619,0.0114627171333699,0.0121857340342559,0.0127279967099203
1643177710733,0.00692953100518579,0.010654596465987,0.0115584961877107,0.0122816159650891,0.0128239557981229
1643178611072,0.0070246446449731,0.0107501917491422,0.0116542200250065,0.0123774426456975,0.0129198596112161
1643179511013,0.00702191053029377,0.0107475086541988,0.0116515548131235,0.012374791740263,0.0129172194356177
1643180416101,0.00693988882478025,0.0106652788586472,0.0115692831060694,0.0122924865040066,0.0128348890524599
1643181311270,0.00757159137811003,0.0112994059049867,0.0122040063448707,0.012927686696778,0.0134704469607081
1643182211274,0.00820303889649465,0.0119332770829337,0.0128384735229461,0.0135626306749554,0.0141057485389626
1643183111156,0.00778626782336556,0.0115151557021249,0.0124200417237887,0.0131439505411202,0.0136868821541183
1643184011468,0.0073698661173085,0.0110974048954697,0.0120019807773433,0.0127256414828418,0.0132683870119659
1643184911400,0.00881071192007243,0.0125437070822043,0.0134496183226473,0.0141743473150013,0.0147178940592669
1643185810768,0.0102507588241347,0.0139892077594574,0.0148964537559819,0.0156222505532015,0.0161665981511163
1643186711174,0.00949517379152609,0.0132316335097988,0.0141384693688613,0.0148639380561104,0.0154080395715475
1643187611149,0.00874247626858105,0.0124769562061104,0.0133833841053188,0.0141085264246854,0.0146523831642107
